INTERCLASSE;CODE_UN;CODICIONE;NOME_CORSO;COD_CLASSE;DES_CLASSE;ID_COMUNE;COMUNE;ID_REGIONE_MACRO_ISTAT;REGIONE_MACRO_ISTAT;ID_CLASSE;DURATA;ID_ANNO_ACCADEMICO;CODICE;DESCRIZIONE;NUMERATORE;DENOMINATORE;INDICATORE;NUMERATORE_ITA;DENOMINATORE_ITA;INDICATORE_ITA;NUMERATORE_ITA_T;DENOMINATORE_ITA_T;INDICATORE_ITA_T;NUMERATORE_CODE_UN;DENOMINATORE_CODE_UN;INDICATORE_CODE_UN;NUMERATORE_MACROREGIONE;DENOMINATORE_MACROREGIONE;INDICATORE_MACROREGIONE;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L  LMCU  LM), di cui sono docenti di riferimento;9;9;1;13,14583333333333333333333333333333333333;13,46875;,9760247486465583913379737045630317092032;0;0;0;10;10;1;12,29411764705882352941176470588235294118;12,64705882352941176470588235294117647059;,9720930232558139534883720930232558139536;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC10;Percentuale di CFU conseguiti allestero dagli studenti regolari sul totale dei CFU conseguiti dagli studenti entro la durata normale del corso*;30;2604;,0115207373271889400921658986175115207373;68,25510204081632653061224489795918367347;10720,7932653061224489795918367346938776;,006366609293894201820696065991309240423792;0;0;0;24;6268,47;,003828685468702889221771819917778979559605;40,67647058823529411764705882352941176471;7396,374705882352941176470588235294117647;,005499514587313323689499076534871575001331;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC10bis;Percentuale di CFU conseguiti allestero dagli studenti sul totale dei CFU conseguiti dagli studenti;30;3166,25;,009474930911962100276352151598894591393604;69,63725490196078431372549019607843137255;11398,6821568627450980392156862745098039;,006109237361271157610084234195700538412786;0;0;0;24;7771,77;,003088099622093808746270154675189821623646;41,34210526315789473684210526315789473684;7749,370526315789473684210526315789473684;,005334898508564770354182927183763109044375;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC11;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;0;7;0;1,54166666666666666666666666666666666667;46,625;,0330652368185880250223413762287756925827;0;0;0;0;16;0;,8823529411764705882352941176470588235294;23,17647058823529411764705882352941176471;,0380710659898477157360406091370558375634;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM  LMCU) che hanno conseguito il precedente titolo di studio all’estero*;1;89;,0112359550561797752808988764044943820225;3,12244897959183673469387755102040816327;171,489795918367346938775510204081632653;,0182077829346661906461977865048197072474;0;0;0;0;83;0;,9411764705882352941176470588235294117647;137,705882352941176470588235294117647059;,006834686031610422896198205894916702263981;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC13;Percentuale di CFU conseguiti al I anno su CFU da conseguire**;16,51111111111111111111111111111111111111;60;,2751851851851851851851851851851851851852;27,45731510072048228201735038964858109102;59,44230769230769230769230769230769230769;,461915362419108728134876163138701461253;0;0;0;22,38947368421052631578947368421052631579;60;,3731578947368421052631578947368421052632;23,4622837370242214532871972318339100346;59,16666666666666666666666666666666666667;,3965456406257614893513329109605731273453;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC14;Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**;13;90;,1444444444444444444444444444444444444444;64,85714285714285714285714285714285714286;135,183673469387755102040816326530612245;,479770531400966183574879227053140096618;0;0;0;35;95;,3684210526315789473684210526315789473684;44,58823529411764705882352941176470588235;116,117647058823529411764705882352941176;,3839918946301925025329280648429584599813;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC15;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno**;10;90;,1111111111111111111111111111111111111111;54,95918367346938775510204081632653061224;135,183673469387755102040816326530612245;,4065519323671497584541062801932367149755;0;0;0;31;95;,3263157894736842105263157894736842105263;37,70588235294117647058823529411764705882;116,117647058823529411764705882352941176;,3247213779128672745694022289766970618047;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC15BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno **;10;90;,1111111111111111111111111111111111111111;55,08163265306122448979591836734693877551;135,183673469387755102040816326530612245;,4074577294685990338164251207729468599031;0;0;0;31;95;,3263157894736842105263157894736842105263;37,76470588235294117647058823529411764706;116,117647058823529411764705882352941176;,3252279635258358662613981762917933130712;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC16;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno**;3;90;,0333333333333333333333333333333333333333;33,71428571428571428571428571428571428571;135,183673469387755102040816326530612245;,2493961352657004830917874396135265700481;0;0;0;11;95;,1157894736842105263157894736842105263158;18,05882352941176470588235294117647058824;116,117647058823529411764705882352941176;,1555217831813576494427558257345491388051;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC16BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **;3;90;,0333333333333333333333333333333333333333;35,14285714285714285714285714285714285714;135,183673469387755102040816326530612245;,2599637681159420289855072463768115942027;0;0;0;11;95;,1157894736842105263157894736842105263158;19,88235294117647058823529411764705882353;116,117647058823529411764705882352941176;,1712259371833839918946301925025329280655;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC17;Percentuale di immatricolati (L  LM  LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;4;89;,0449438202247191011235955056179775280899;50,10416666666666666666666666666666666667;146,125;,3428856572569147419446820644425434844597;0;0;0;15;73;,2054794520547945205479452054794520547945;27,82352941176470588235294117647058823529;103,882352941176470588235294117647058824;,2678369195922989807474518686296715741777;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;12;24;,5;43,46;62,04;,7005157962604771115409413281753707285622;0;0;0;22;38;,5789473684210526315789473684210526315789;27,68421052631578947368421052631578947368;38,89473684210526315789473684210526315789;,7117726657645466847090663058186738836265;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;1444;1660;,8698795180722891566265060240963855421687;1455,791666666666666666666666666666666667;1975,91875;,7367669681087173582753170729650025673713;0;0;0;1084;1800;,6022222222222222222222222222222222222222;1406,058823529411764705882352941176470588;1805,882352941176470588235294117647058824;,7785993485342019543973941368078175895762;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;1504;1660;,9060240963855421686746987951807228915663;1615,8125;1975,91875;,8177525012098802139511050239287420092552;0;0;0;1296;1800;,72;1536,411764705882352941176470588235294118;1805,882352941176470588235294117647058824;,8507817589576547231270358306188925081433;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1660;1660;1;1718,854166666666666666666666666666666667;1975,91875;,8699012379262389542417504093559852431518;0;0;0;1628;1800;,9044444444444444444444444444444444444444;1653,529411764705882352941176470588235294;1805,882352941176470588235294117647058824;,9156351791530944625407166123778501628661;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;78;90;,8666666666666666666666666666666666666667;114,469387755102040816326530612244897959;135,183673469387755102040816326530612245;,8467693236714975845410628019323671497565;0;0;0;92;95;,9684210526315789473684210526315789473684;94,23529411764705882352941176470588235294;116,117647058823529411764705882352941176;,8115501519756838905775075987841945288787;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC22;Percentuale di immatricolati (L  LM  LMCU) che si laureano, nel CdS, entro la durata normale del corso** ;1;93;,0107526881720430107526881720430107526882;40,32653061224489795918367346938775510204;136,836734693877551020408163265306122449;,2947054436987322893363161819537658463832;0;0;0;7;73;,0958904109589041095890410958904109589041;20,64705882352941176470588235294117647059;103,764705882352941176470588235294117647;,1989795918367346938775510204081632653063;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC23;Percentuale di immatricolati (L  LM  LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;45;90;,5;22,71428571428571428571428571428571428571;135,183673469387755102040816326530612245;,1680253623188405797101449275362318840578;0;0;0;38;95;,4;25,82352941176470588235294117647058823529;116,117647058823529411764705882352941176;,2223910840932117527862208713272543059786;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;76;89;,8539325842696629213483146067415730337079;83,39583333333333333333333333333333333333;146,125;,5707157114342743085258055317935557456515;0;0;0;55;73;,7534246575342465753424657534246575342466;62,94117647058823529411764705882352941176;103,882352941176470588235294117647058824;,6058890147225368063420158550396375990912;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;18;24;,75;56,94;62,04;,9177949709864603481624758220502901353965;0;0;0;35;38;,9210526315789473684210526315789473684211;35,78947368421052631578947368421052631579;38,89473684210526315789473684210526315789;,9201623815967523680649526387009472259812;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);177;13,83;12,79826464208242950108459869848156182213;399,4375;16,04625;24,89288774635818337617823479005998286204;0;0;0;315;15;21;339,588235294117647058823529411764705882;14,86352941176470588235294117647058823529;22,84707930979895520025328478708247585878;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2021;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);94;2,03;46,30541871921182266009852216748768472906;158;5,01416666666666666666666666666666666667;31,51071962772145587502077447232840285855;0;0;0;99;4,27;23,185011709601873536299765807962529274;138,117647058823529411764705882352941176;4,40411764705882352941176470588235294118;31,36102577801522639241351676238813944157;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00a;Avvii di carriera al primo anno* (L  LMCU  LM);87;0;87;161,979591836734693877551020408163265306;0;161,979591836734693877551020408163265306;0;0;0;88;0;88;132,294117647058823529411764705882352941;0;132,294117647058823529411764705882352941;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00b;Immatricolati puri ** (L  LMCU);84;0;84;127;0;127;0;0;0;94;0;94;112,411764705882352941176470588235294118;0;112,411764705882352941176470588235294118;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00d;Iscritti (L  LMCU  LM);183;0;183;358,843137254901960784313725490196078431;0;358,843137254901960784313725490196078431;0;0;0;317;0;317;280,842105263157894736842105263157894737;0;280,842105263157894736842105263157894737;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00e;Iscritti Regolari ai fini del CSTD (L  LMCU  LM);131;0;131;300,673469387755102040816326530612244898;0;300,673469387755102040816326530612244898;0;0;0;215;0;215;237,235294117647058823529411764705882353;0;237,235294117647058823529411764705882353;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L  LMCU  LM);112;0;112;260,591836734693877551020408163265306122;0;260,591836734693877551020408163265306122;0;0;0;153;0;153;204,647058823529411764705882352941176471;0;204,647058823529411764705882352941176471;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00g;laureati (L  LM  LMCU) entro la durata normale del corso*;1;0;1;43,68;0;43,68;0;0;0;16;0;16;20,61111111111111111111111111111111111111;0;20,61111111111111111111111111111111111111;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC00h;laureati (L  LM  LMCU) ;5;0;5;63,38;0;63,38;0;0;0;45;0;45;38,94444444444444444444444444444444444444;0;38,94444444444444444444444444444444444444;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC01;Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell’a.s.;27;131;,2061068702290076335877862595419847328244;134,061224489795918367346938775510204082;300,673469387755102040816326530612244898;,4458698160591868594312088508789791624257;0;0;0;86;215;,4;83,70588235294117647058823529411764705882;237,235294117647058823529411764705882353;,352839077609719811554673939995040912472;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC02;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso*;1;5;,2;43,68;63,38;,6891763963395392868412748501104449353108;0;0;0;16;45;,3555555555555555555555555555555555555556;20,61111111111111111111111111111111111111;38,94444444444444444444444444444444444444;,5292439372325249643366619115549215406562;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC02bis;Percentuale di laureati (L  LM  LMCU) entro un anno oltre la durata normale del corso;3;5;,6;55,24;63,38;,8715683180814136951719785421268538971284;0;0;0;33;45;,7333333333333333333333333333333333333333;30,66666666666666666666666666666666666667;38,94444444444444444444444444444444444444;,7874465049928673323823109843081312410843;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC03;Percentuale di iscritti al primo anno (L, LMCU) provenienti da altre Regioni*;6;87;,0689655172413793103448275862068965517241;51,91836734693877551020408163265306122449;161,979591836734693877551020408163265306;,3205241275040947461257402041073453445889;0;0;0;4;88;,0454545454545454545454545454545454545455;10,17647058823529411764705882352941176471;132,294117647058823529411764705882352941;,0769230769230769230769230769230769230771;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;131;18;7,27777777777777777777777777777777777778;309,708333333333333333333333333333333333;39,29166666666666666666666666666666666667;7,88229056203605514316012725344644750794;0;0;0;215;26;8,26923076923076923076923076923076923077;250,058823529411764705882352941176470588;31,70588235294117647058823529411764705882;7,88682745825602968460111317254174397031;
0;02;0720106200200002;Biotecnologie Industriali per lo Sviluppo Sostenibile;L-2;Biotecnologie;072006;BARI;4;SUD E ISOLE;2002;3;2022;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);3;18;,1666666666666666666666666666666666666667;7,98;46,26;,1725032425421530479896238651102464332036;0;0;0;3;29;,1034482758620689655172413793103448275862;3,94736842105263157894736842105263157895;30,21052631578947368421052631578947368421;,130662020905923344947735191637630662021;
